name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
金海花园精装三房出租,103平米,5400,金海花园,3室2厅,
保林苑 小区两房 居家首选,88平米,6800,保利中心108公馆,2室1厅,
中怡城市花园大3房,128平米,9000,中怡城市花园,3室2厅,
豪华一房 酒店管理 双地铁,97平米,9000,富力爱丁堡国际公寓,1室1厅,
嘉裕君玥公馆 四房大阳台 豪华舒适,151平米,18000,嘉裕君玥公馆,4室2厅,
尚东君御 地铁上盖 安静舒适,52平米,7500,尚东君御雅苑,1室1厅,
翠拥华庭锋尚 1室1厅 3200元,46平米,3200,翠拥华庭锋尚,1室1厅,
羊城花园 方正三房 家私电齐全,89平米,3500,羊城花园康苑,3室2厅,
星汇园 温馨两房 花园小区,94平米,7500,星汇园C区,2室2厅,
祥兴大厦 精装修两房 大阳台,70平米,4500,祥兴大厦,2室1厅,
金碧华府 家私电器配齐 超大阳台,128平米,12000,金碧华府C区,3室2厅,
橡树园 单间出租 家私齐全,44平米,3000,橡树园,1室1厅,
华景新城 南向方正 安静两房 家电齐全,81平米,3800,华景新城瑞景楼,2室2厅,
天惠大厦 经典单身公寓 地铁上盖,50平米,4200,天惠大厦,1室1厅,
伟诚商务大厦 精装办公室 商务电梯大一房,99平米,8415,伟诚广场,1室1厅,
尚东君御 豪华两房 业主诚租,94平米,12000,尚东君御雅苑,2室2厅,
天后北 帝景苑 精装三房 配置齐全,121平米,7500,帝景苑,3室2厅,
先烈东路1房  简单装修 安静恬雅,50平米,3000,集装箱宿舍,1室1厅,
伟诚商务大厦 精装办公室 商务电梯大房,108平米,9231,伟诚广场,1室1厅,
优质单间出租,30平米,1600,德欣小区天河东路,1室0厅,
邮通小区 户型方正 采光好,34平米,2500,邮通小区,1室0厅,
猎德花园，实用两房。,65平米,5300,猎德花园2区,2室2厅,
华景新城 邮通小区 温馨单间 看房方便,34平米,2400,邮通小区,1室0厅,
龙岗东小区 黄金楼层,56平米,3600,龙岗东小区,1室1厅,
嘉尚国际公寓 实用一房 家私家电齐全,52平米,4200,嘉尚国际公寓,1室1厅,
新达城中层 家私家电齐全 拎包入住,40平米,2700,新达城广场,1室1厅,
精装复式 采光好 保养佳,39平米,3500,东方都会广场,1室1厅,
耀星华庭 精装大单间 拎包入住,24平米,3200,耀星华庭,1室0厅,
金穗大厦 三房两厅 精装修 电梯楼,110平米,5500,金穗大厦,3室2厅,
环宇花园 温馨大一房一厅 家电全齐 即看,65平米,2750,环宇花园,1室1厅,
马赛国际公寓 单间 地铁口 拎包入住,48平米,3600,马赛国际公寓,1室1厅,
铂林国际公寓 复式一房一厅 干净明亮,34平米,4200,铂林国际公寓,1室1厅,
华景里理想地  安静一房一厅 难得有货,47平米,4900,华景新城信华花园,1室1厅,
建宇轩实用大三房,86平米,5000,华景新城建宇轩,3室2厅,
汇峰国际公寓 精致单间 近地铁 拎包入住,80平米,8000,汇峰,2室1厅,
温馨三房，家私家电齐全，拎包入住,89平米,7500,隽峰苑,3室2厅,
温馨两房，家私家电齐全，拎包入住,64平米,8000,隽峰苑,2室1厅,
珠江新城 保利心语 豪华装修 红木家具,221平米,15000,保利心语花园,5室2厅,
富力爱丁堡国际公寓 一室2厅 欧式装修,89平米,8500,富力爱丁堡国际公寓,1室1厅,
商住两用 可注册办公 保养新 随时看,100平米,9000,富力盈丰大厦,2室1厅,
帝景苑 东向三房 小区环境优美,138平米,7500,帝景苑,3室1厅,
金田花苑 三房 拎包入住,96平米,4800,金田花苑,2室2厅,
领峰南向新保养 业主首次放租 干净舒适,81平米,9000,领峰园,1室1厅,
) 鸿翔大厦 一房 家电齐全 拎包入住,40平米,3500,鸿翔大厦,1室1厅,
天诚广场世纪华都 3室2厅 6500元,115平米,6500,天诚广场世纪华都,3室2厅,
丽都花园 部分家私 采光好,80平米,2600,丽都花园,2室1厅,
星汇国际 标准的一房一厅 南向采光,71平米,6500,星汇国际大厦,1室1厅,
朱美拉公寓 温馨一房 精致家私 林木小区,64平米,6800,朱美拉公寓,1室1厅,
朱美拉公寓 温馨一房 精致家私 林木小区,64平米,6800,朱美拉公寓,1室1厅,
暨南花园 电梯高层 安静南向修改房评,11平米,1300,暨南花园,3室2厅,
逸雅居 房中房 大单间带卫生间,25平米,2200,华景新城逸致居,7室0厅,
羊城花园 南向一房一厅 家私电齐全,42平米,2200,羊城花园乐苑,1室1厅,
祥兴大厦 家私家电齐全 可拎包入住,35平米,2350,祥兴大厦,1室1厅,
中海花城湾 全新两房 干净舒适 家私齐修,71平米,8200,中海花城湾,2室2厅,
保利心语 三室两厅 家私家电齐 诚租,105平米,9500,保利心语花园,3室2厅,
羊城苑 暨南大学内 稀缺两房,68平米,4900,暨南大学宿舍羊城苑,2室1厅,
远洋明珠办公居家都适合房东诚心出租,108平米,6000,远洋明珠大厦,3室2厅,
水荫四横路杂技团宿舍一房改二房 环境舒适,50平米,2900,杂技团宿舍,2室1厅,
金鼎大厦 实用两房 带小区花园,67平米,3800,金鼎大厦,2室1厅,
贤人阁 中装南向三房 可办公也可住家,128平米,7700,贤人阁,3室1厅,
誉峰苑小区花园,204平米,19000,誉峰,3室1厅,
天惠大厦 温馨一房 临近地铁 生活便利,24平米,2800,天惠大厦,1室0厅,
中怡城市花园 双地铁上盖 精装两房,70平米,6300,中怡城市花园,2室2厅,
贤人阁 精装修 拎包入住,60平米,4500,贤人阁,2室1厅,
MBA国际公寓 一房一 独立厨卫 带阳台,73平米,4600,MBA国际公寓,1室1厅,
珠江新城 富力爱丁堡国际 高端住宅小区,191平米,18000,富力爱丁堡国际公寓,3室2厅,
星汇国际公寓 新装修 拎包入住,45平米,4500,星汇国际大厦,1室0厅,
隽峰苑 两套打通 面积大 办公住家皆宜,167平米,16366,隽峰苑,4室2厅,
富力公园28 业主自住 首次放租,156平米,18000,富力公园28,3室2厅,
星汇云锦 高档住宅 舒适大三房,243平米,25000,星汇云锦,3室2厅,
骏景花园 精品三房 家私齐全 拎包入住,93平米,5500,骏景花园南苑骏扬轩,3室2厅,
中信东座 精装修 地铁上盖 两房两厅,124平米,10000,中信广场,2室2厅,
领峰园 高端豪华三房 保养好,160平米,13000,领峰园,3室2厅,
珠江新城 商住两用 中达广场,71平米,11000,保利中达,2室2厅,
领汇国际公寓 家电齐全 拎包入住修改房评,42平米,2700,领汇国际公寓,1室0厅,
领峰公寓 豪华装修 干净舒适,43平米,6500,领峰园,1室0厅,
东圃广场 2房一厅 精装修 家私家电齐全,69平米,3800,东圃广场,2室2厅,
稀缺租赁三房,133平米,7000,东方之珠花园,3室2厅,
天河东 嘉宝华庭 间隔方正 保养一流,112平米,6200,嘉宝华庭,3室1厅,
潭村地铁口 华颖轩 电梯两房 带阳台,84平米,4000,华颖轩,2室2厅,
天誉花园 双铁上盖 漂亮装修 办公,155平米,8800,天誉花园,4室2厅,
CBD高档公寓 装修豪华 拎包即住,125平米,13000,富力爱丁堡国际公寓,2室2厅,
隽峰苑 高楼层 欧式家具 温馨两房,64平米,7000,隽峰苑,2室2厅,
华师大宿舍 安静两房 全齐 即看,63平米,4500,华师大学宿舍北区,2室1厅,
天河 岗顶 MBA国际公寓 办公户型,83平米,4500,MBA国际公寓,1室0厅,
保利中达 高层南向望江单位 价钱超笋,65平米,10000,保利中达,1室1厅,
金碧翡翠 环境优美安静 拎包入住,49平米,4200,金碧翡翠华庭,1室1厅,
帝景苑 4室2厅 13000元,171平米,13000,帝景苑,4室2厅,
富力盈盛广场  真正地铁上盖 黄金地段,87平米,9000,富力盈盛广场,1室1厅,
员村二横路 成龙花园 位于员村二横路,50平米,2000,成龙花园,1室1厅,
汇景新城 上城峰境 观景洋房 拎包入住,235平米,18000,汇景新城上城峰境,4室2厅,
富力盈盛 豪装3房 格局方正 商住两用,155平米,20000,富力盈盛广场,3室2厅,
汇景新城 豪华装修大四房 家私家电全齐,220平米,18000,汇景新城世家,4室2厅,
高楼层 通风采光好 保养很好 拎包入住,98平米,11000,星汇云锦,2室2厅,
铂林国际公寓 复式小三房 拎包即住,63平米,6500,铂林国际公寓,3室2厅,
物资局大院 大院管理,80平米,3500,物资局大院,4室1厅,
尚东君御 豪华装修 拎包入住,90平米,13000,尚东君御雅苑,2室2厅,
棠德花园 两房放租,61平米,2500,棠德花园B区,2室1厅,
天河新作 高端白领住宅小区 全新豪装,125平米,13000,天河新作,2室1厅,
天河新作 高端奢华享受 户型极佳 家电齐,135平米,15000,天河新作,3室1厅,
丽晶华庭 两房两厅 住家装修 家私家电齐,80平米,5800,丽晶华庭,2室1厅,
朱美拉 南向实用三房 温馨舒适 拎包即住,140平米,12500,朱美拉公寓,3室2厅,
中怡城市花园 实用大单间 保养好,43平米,4200,中怡城市花园,1室0厅,
星汇园 豪装大两房 花园小区,129平米,11000,星汇园C区,3室2厅,
珠江新城 隽峰苑 采光好 地铁上盖,237平米,18000,隽峰苑,5室2厅,
富力公园28 豪华装修 南北对流,285平米,24000,富力公园28,5室2厅,
星汇云锦 三房一厅 靓装修,197平米,20000,星汇云锦,3室2厅,
隽峰苑 可办公,60平米,5300,隽峰苑,3室1厅,
天誉花园二期 办公格局 可住家 价钱便宜,71平米,4500,天誉花园,2室1厅,
中海暻晖华庭 家电齐全 拎包入住,122平米,13000,中海璟晖华庭,3室2厅,
嘉裕礼顿阳光公寓 高层一房一厅 方便,55平米,5800,嘉裕礼顿阳光,1室1厅,
华港花园南街 南北通透三房 双阳台,109平米,5799,华港花园华港南街,3室2厅,
荟雅苑 南向三房 办公装修 地铁上盖,112平米,6500,荟雅苑,3室2厅,
威立大厦 交通方便 环境优美,52平米,5200,威立大厦,1室0厅,
东方之珠花园 办公装 大面积,133平米,6700,东方之珠花园,3室2厅,
协和新世界 实用三房 家电齐全 交通方便,109平米,7500,协和新世界,3室2厅,
骏景花园 宽敞大房 可办公,156平米,7000,骏景花园南苑骏灏轩,5室2厅,
富力公园28 超3房 稀缺直厅户型,162平米,15500,富力公园28,3室2厅,
铂林国际公寓 性价比高,28平米,4000,铂林国际公寓,1室0厅,
粤韵庭园 豪装三房 安静望花园 首次放租,88平米,5000,粤韵庭园,3室2厅,
协和新世界 实用两房 家电齐全 交通方便,74平米,6800,协和新世界,2室2厅,
金碧华府 新装修 家私电器配齐 超大阳台,128平米,12500,金碧华府C区,3室2厅,
隽峰苑 温馨舒适两房 户型方正采光好,63平米,6600,隽峰苑,2室2厅,
华师大宿舍中区 中层南北对流三房,89平米,6800,华师大学宿舍中区,3室1厅,
珠江新城 新城雅居 到潭村地铁只要五分钟,55平米,3000,新城雅居A区,1室1厅,
凯旋新世界广粤尊府 4室2厅 35000元,225平米,35000,凯旋新世界广粤尊府,4室2厅,
体育西路 天文苑 花园小区 装修好修改房,95平米,7800,天文苑B栋,2室2厅,
珠江新城汇峰苑公寓 两房诚意出租,85平米,7800,汇峰,2室1厅,
双城国际 单身公寓 高楼层南向,40平米,4500,双城国际公寓,1室1厅,
东和花园 大三房,125平米,4500,东和花园,3室2厅,
华景三期 安静南向大两房 拎包入住,82平米,3500,华景新城豪门阁,2室2厅,
天惠大厦 精致一房一厅 拎包入住,50平米,4300,天惠大厦,1室1厅,
天翔花园 地铁上盖,165平米,9500,天翔花园,4室2厅,
鸿运花园 舒适两房 家电齐全 交通便捷,62平米,3400,天河鸿运花园,2室1厅,
广弘天琪 精装两房 保养好,85平米,8500,广弘天琪,2室1厅,
朱美拉公寓 单身公寓 白领首选 高层东向,65平米,7000,朱美拉公寓,1室1厅,
白水塘 精装三房 家电齐全,80平米,3800,天员大厦,3室1厅,
东方之珠 大面积 4房,143平米,7500,东方之珠花园,4室2厅,
保利中达 跃层复式 商住两用 豪华装修,64平米,11000,保利中达,1室1厅,
大两房，邻包入住,80平米,4000,东景花园雍庭居,2室2厅,
星汇云锦1房1厅 全配齐出租,86平米,8800,星汇云锦,1室1厅,
安静五期 两房一厅,72平米,4000,华景新城怡景园,2室2厅,
业主来电放售 稀缺南3房2卫,191平米,20000,凯旋新世界枫丹丽舍,3室2厅,
云宁居 精装三房 家私齐全,84平米,3800,云宁居,3室2厅,
理想地 用心的装修 办公住家皆宜,47平米,4500,华景新城信华花园,1室1厅,
新二街二房 格局方正 采光通风好,60平米,3499,先烈东路沙河顶新二街,2室1厅,
天銮 金融中心 尊贵临江豪宅,236平米,35000,天銮,4室2厅,
阳光桃源 3室2厅 4800元,113平米,4800,阳光桃源,3室2厅,
保利心语 两室两厅 家私家电齐,78平米,7000,保利心语花园,2室1厅,
龙怡苑 正规一房一厅 随时看房 家电齐全,45平米,2299,龙怡苑,1室1厅,
鸿运花园 精装两房 家电齐全 近公园,71平米,3800,天河鸿运花园,2室2厅,
家私家电齐全 拎包即可入住,50平米,2500,百合苑B区,2室1厅,
天河北 龙口花苑 家电齐全 精装拎包入住,95平米,5300,龙口花苑龙盛街,3室2厅,
富力公园28 商住两用公寓,100平米,10000,富力公园28,2室2厅,
天河北 穗园小区两房 户型方正,86平米,4300,穗园小区,2室1厅,
朱美拉公寓 精致东向望花园1房1厅,64平米,7000,朱美拉公寓,1室1厅,
中海璟晖 西南向望花园两房 保养好,86平米,8300,中海璟晖华庭,2室2厅,
天誉花园 宽敞舒适房 办公装修,260平米,18000,天誉花园,4室2厅,
财富世纪广场 精装一房一厅 可注册办公,114平米,10000,财富世纪广场,1室1厅,
星汇园南向望花园两套打通可住家可办公,119平米,10000,星汇园B区,3室2厅,
美景花园 绝佳楼层办公首选,100平米,3650,美景花园怡景阁,3室2厅,
珠江都荟 豪华2房 地铁上盖,91平米,8500,珠江都荟华庭,2室2厅,
隽峰苑 地铁上盖,89平米,7800,隽峰苑,3室2厅,
高端住宅小区 五星级会所 舒适一房,87平米,10000,星汇云锦,1室1厅,
御华苑 租3房 价钱实惠 交通方便,105平米,5300,御华苑,3室2厅,
地段繁华 采光良好 交通方便 户型方正,60平米,2600,龙怡苑,2室2厅,
天銮 南向望江 尊贵临江豪宅 一线江景,265平米,40000,天銮,5室2厅,
紧靠广州东站 保利中汇,80平米,8500,保利中汇广场,1室1厅,
紫荆小区 简装 两房 电梯房 交通方便,80平米,4600,紫荆小区海棠阁,2室1厅,
美林海岸花园 整洁干净小三房 家私电齐全,82平米,4500,美林海岸花园云河轩,2室1厅,
暨大南湖苑 温馨单房 配套齐全 南北通透,10平米,1400,暨南大学宿舍南湖苑,4室1厅,
塞拉维 精装电梯两房 家私电齐全,76平米,4800,赛拉维,2室1厅,
峻林大单间 家电齐全 拎包入住,43平米,4000,峻林,1室0厅,
体育西苑 少有放租 看房方便,75平米,5800,体育西苑,2室1厅,
广弘天琪 南北对流四房 高楼层 次新小区,155平米,16000,广弘天琪,4室2厅,
陶然庭苑 前排看花园两居室 安静舒适,77平米,4500,华景新城陶然庭园,2室2厅,
保利中达高层错层公寓 南向望江,65平米,11000,保利中达,3室2厅,
东成花园 很少放租 干净舒适 精装两房,60平米,3499,东成花园,2室1厅,
保利中宇 温馨两房 通风采光好 实用率高,85平米,8000,保利中宇广场,2室2厅,
领峰园 豪华装修 南向采光好 地铁房源,81平米,9000,领峰园,1室1厅,
百脑汇科技大厦 格局方正 采光好,60平米,3500,百脑汇科技大厦,1室1厅,
领峰 豪华装修 大一房一厅,83平米,9000,领峰园,1室1厅,
华师大学宿舍 东南靓向  三房两厅,103平米,6000,华师大学宿舍高教新村,3室2厅,
方正四房 家私电齐全,124平米,4500,远洋明苑,3室2厅,
利雅湾实用3房,家私家电齐全,,87平米,7000,利雅湾,3室2厅,
汇峰苑 奢华一房一厅 高层东向望珠江公园,45平米,5500,汇峰,1室1厅,
阳光假日园 北向2房  采光十足,71平米,4500,阳光假日园,2室1厅,
隽园高层小三房 精装修 拎包入住,80平米,5500,隽园,3室1厅,
嘉裕公馆 全新豪华大3房招租 地铁上盖,150平米,15000,嘉裕公馆,3室2厅,
珠江都荟 豪华两房 家私家电齐全 保养新,88平米,9000,珠江都荟华庭,2室2厅,
龙怡苑 干净一房 家私电器齐全 随时入住,45平米,2200,龙怡苑,1室1厅,
金碧翡翠 标准一房一厅 拎包入住,68平米,5500,金碧翡翠华庭,2室1厅,
拎包即住 交通便利 地铁上盖,118平米,11000,力迅上筑东区,3室2厅,
