name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
先烈南路一房笋价出租,40平米,2100,先烈南路青菜东街,1室1厅,
先烈中路区庄村 2室2厅 3500元,80平米,3500,先烈中路区庄村,2室2厅,
家电齐全一手新房,67平米,5800,富力东山新天地,2室1厅,
农林上路 闹中带静 中层两房 家私齐全,68平米,4000,农林上路三横路,2室2厅,
富力东山新天地 地铁上盖 采光通风,80平米,6000,富力东山新天地,2室1厅,
富力东山新天地 全新装修收楼物业,62平米,4800,富力东山新天地,2室1厅,
满堂红链家 开发商装修 通风采光好,50平米,5500,保利中环广场,1室1厅,
越秀上品轩 家私电器齐全,42平米,4000,越秀上品轩,1室0厅,
华乐路 柠檬公寓 精致单间小户型,23平米,1800,邮电新村青龙坊,1室0厅,
锦桦荟公寓 一房一厅 交通便利,50平米,4000,锦桦大厦锦桦荟,1室1厅,
实用温馨三房 全新装修 地铁沿线修改房评,90平米,5500,富力东山新天地,3室1厅,
富力东山新天地 三房两厅两卫,118平米,8000,富力东山新天地,4室2厅,
文德雅轩 2室1厅 5200元,75平米,5200,文德雅轩,2室1厅,
米市路 3室1厅 4000元,106平米,4000,米市路,3室1厅,
执信南路 3室2厅 4800元,120平米,4800,执信南路,3室2厅,
东方花苑 2室1厅 5000元,90平米,5000,东方花苑,2室1厅,
东湖新村 3室1厅 3800元,68平米,3800,东湖新村,3室1厅,
淘金路小区 家具家电齐全 宁包入住,37平米,2500,淘金路,1室1厅,
东湖铭泰少有公寓放租 电梯南向 拎包入住,28平米,2600,东湖铭泰公馆,1室1厅,
实用率高，升值空间大,38平米,3000,东方广场,1室0厅,
西华路 低层单间 周边配套齐 西门口地铁,35平米,1900,西华路,1室1厅,
实用1房 格局方正 朝向好,40平米,1400,解放北路桂花岗,1室1厅,
府前铭泰公寓 商住两用 吉屋,30平米,3800,府前铭泰,1室1厅,
天胜村低楼层一房一厅出租,25平米,2400,天胜村,1室1厅,
正佳东方国际公寓 地铁上盖,67平米,6000,正佳东方国际,1室0厅,
东湖铭泰公馆拎包入住,46平米,3800,东湖铭泰公馆,1室0厅,
尚峰酒店公寓 2室2厅 6500元,88平米,6500,尚峰酒店公寓,2室2厅,
东华市场新河浦路 3室1厅 5200元,105平米,5200,东华市场新河浦路,3室1厅,
小北御景 2室1厅 5000元,51平米,5000,小北御景,2室1厅,
福今路 3室1厅 4500元,115平米,4500,福今路,3室1厅,
共和苑共和大街 2室1厅 3300元,60平米,3300,共和苑共和大街,2室1厅,
淘金北路 2室1厅 3500元,80平米,3500,淘金北路,2室1厅,
淘金大厦 3室2厅 9500元,100平米,9500,淘金大厦,3室2厅,
应元路 电梯单间 家电齐,27平米,2300,明达大厦,1室0厅,
富力东山新天地 户型方正 东南向 景观好,81平米,5500,富力东山新天地,3室2厅,
富力东山新天地 近珠江新城 新房出租,55平米,5000,富力东山新天地,2室2厅,
中山六路电梯一房笋价出租,36平米,4000,越秀上品轩,1室1厅,
兰亭璟濠 抢手一房 间隔实用 装修好,34平米,3500,兰亭璟濠,1室1厅,
简单装修 宜居 闹中带静,38平米,3300,御东和府,1室1厅,
交通便利，临地铁，配套齐全,12平米,1200,环市东路,1室0厅,
北京路 两房一厅 中层,70平米,3000,北京路麦栏街,2室1厅,
先烈南路 中层两房 家电齐全,45平米,3300,先烈南路青菜东街,2室1厅,
东方广场 一房一厅 家电齐全,41平米,3300,东方广场,1室0厅,
鸿福居低层两房出租,80平米,3800,鸿福居,2室2厅,
三元里大道 御景花园 实用两房,60平米,1000,御景花园,2室1厅,
府前铭泰 商住两用公寓,30平米,3500,府前铭泰,1室0厅,
富力东山新天地 全新楼盘 户型方正,38平米,3200,富力东山新天地,1室0厅,
正佳东方国际公寓 可注册办公 商住两用,66平米,6000,正佳东方国际,1室1厅,
黄花新村一房一厅出租,30平米,2200,黄花新村,1室1厅,
粤康阁 精装3房 地铁上盖 通风采光好,80平米,5000,粤康阁,3室2厅,
单间 低层 性价比高,15平米,850,解放中路,1室0厅,
大沙头二马路 1室1厅 2200元,32平米,2200,大沙头二马路,1室1厅,
达道路丛桂坊 3室1厅 3500元,56平米,3500,达道路丛桂坊,3室1厅,
兰亭璟濠 1室0厅 3300元,36平米,3300,兰亭璟濠,1室0厅,
西华路司马街 1室1厅 1500元,26平米,1500,西华路司马街,1室1厅,
环市东路云鹤南街 3室1厅 5000元,82平米,5000,环市东路云鹤南街,3室1厅,
达道路 3室2厅 5000元,120平米,5000,达道路,3室2厅,
文德北路 4室2厅 7600元,118平米,7600,文德北路,4室2厅,
实惠单间 南北对流 有阳台 格局好,28平米,1300,梓元岗路,1室1厅,
富力东山新天地 精装修 拎包入住,68平米,5500,富力东山新天地,2室1厅,
正佳东方国际公寓 地铁上盖,67平米,7500,正佳东方国际,2室1厅,
正佳东方国际公寓 地铁上盖,66平米,7500,正佳东方国际,2室1厅,
邮电新村单间出租,25平米,2000,邮电新村青龙坊,1室0厅,
电梯单间 豪华装修 格局方正,25平米,2200,政民路,1室0厅,
精装一房单位 交通方便 住家首选,30平米,1900,水荫路,1室0厅,
保利中环广场 东向单位 商住两用,50平米,4500,保利中环广场,1室0厅,
富力东山新天地 近地铁口 新房出租,71平米,4999,富力东山新天地,2室1厅,
西门口惠福西 实用两房 交通方便,61平米,2800,惠福西路,2室1厅,
东湖铭泰公馆商住两用大单房,40平米,2800,东湖铭泰公馆,1室1厅,
百子横路3号 百子大厦 住宅,40平米,3000,百子大厦,1室0厅,
三木国际公寓 复式 家电齐全,47平米,4200,三木国际公寓,1室1厅,
邮电新村大单间出租,25平米,2000,邮电新村青龙坊,1室0厅,
先烈南路 一房一厅 家电齐全,45平米,2799,先烈南路青龙坊,1室1厅,
邮电新村单间出租,18平米,1800,邮电新村青龙坊,1室0厅,
北京路 府前铭泰 精装一房一厅,30平米,3800,府前铭泰,1室1厅,
桂花岗大单间,25平米,1100,解放北路桂花岗,1室1厅,
桂花岗低楼层两房家私家电齐,50平米,2400,解放北路桂花岗,2室1厅,
第一津街 低层一房 笋盘,32平米,1400,西华路第一津街,1室1厅,
山河后街 一房一厅 低楼层 部分家私,40平米,2800,培正一横路,1室1厅,
小北路 一房一厅 简单装修,51平米,5000,小北御景,1室1厅,
近地铁 高级写字楼 可商住两用,52平米,5000,锦绣联合商务大厦,1室1厅,
正佳东方国际公寓高层笋盘出租,60平米,6500,正佳东方国际,1室0厅,
麓雅居 靠近麓湖公园 空气一流,84平米,3500,麓雅居,2室1厅,
桂花岗难得的实用一房 南北对流,43平米,2000,解放北路桂花岗,2室1厅,
楼梯低层两房 租价便宜 租房首选,70平米,3000,麓景路上塘街,2室1厅,
满堂红链家 保利中环 高档公寓,50平米,5500,保利中环广场,1室1厅,
东方广场 家电齐 低层正规一房待租,41平米,3500,东方广场,1室1厅,
洛桑美地 电梯1房 北向,40平米,3100,洛桑美地,1室0厅,
水荫直街全新舒适四房笋价出租,83平米,5799,水荫路水荫直街,4室2厅,
东风广场 中层精装修望花园两房待租,70平米,5200,东风广场,2室1厅,
辉煌大厦 商住两用 装修新净,68平米,3500,辉煌大厦,1室0厅,
农林下路 单身公寓 南向电梯正规一房一厅,47平米,4700,新裕大厦,1室1厅,
保利中环豪华单间适合单身白领,80平米,6500,保利中环广场,1室0厅,
【满堂红链家】桂花岗 步梯低层 一室一厅,37平米,2000,解放北路桂花岗,1室1厅,
国龙大厦 电梯两房两厅 写字楼,95平米,4500,国龙大厦,2室2厅,
保利中环豪华单间适合单身白领,50平米,4500,保利中环广场,1室0厅,
保利中环广场 高端公寓 办公自住,57平米,5500,保利中环广场,1室1厅,
富力东山新天地1房家私齐全出租,76平米,7600,富力东山新天地,2室2厅,
精装大两方 采光好 房间方正,71平米,6000,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,62平米,5500,富力东山新天地,2室2厅,
富力东山新天地 四房全新一手楼盘,118平米,10000,富力东山新天地,4室2厅,
大面积 两房精装 住家舒适,71平米,5500,富力东山新天地,2室1厅,
富力东山新天地回迁房 小三房 全新一手,76平米,5500,富力东山新天地,3室1厅,
富力东山新天地 近珠江新城 新房出租,71平米,5499,富力东山新天地,2室2厅,
实用温馨单位 配套完善,40平米,3000,淘金路,1室1厅,
正佳东方国际 单身公寓 地铁上盖,66平米,6000,正佳东方国际,1室0厅,
光塔路 正规一房 居住舒适,30平米,1700,光塔路,1室1厅,
保利中环公寓 商住两用 豪华装修 可办公,50平米,5000,保利中环广场,1室0厅,
好世界公寓 精装修 拎包即可入,36平米,3600,好世界公寓,1室0厅,
力迅商务大厦 复式二层公寓 精装小户型,29平米,3300,力迅商务大厦,1室1厅,
新时代大厦 投资首选 租金回报高,58平米,4060,新时代大厦,1室0厅,
保利中环广场 精装修 家私齐全,50平米,5500,保利中环广场,1室0厅,
花果山社区 标准1房,45平米,2200,花果山社区,1室1厅,
东华南路15号 0207 电梯两房,95平米,4500,东华南路,2室1厅,
保利中环南向单间,间隔方正实用高层,47平米,5500,保利中环广场,1室1厅,
富力东山新天地 家私电器全 全新装修,50平米,3800,富力东山新天地,1室0厅,
司马街 正规一房一厅 家私齐全,37平米,2300,西华路司马街,1室1厅,
新达城商务公寓 家私齐全,41平米,3500,嘉诚国际公寓,1室1厅,
实用温馨单位 配套完善,15平米,1700,水荫路34号大院,1室1厅,
富力东山新天地新房一房笋价出租,36平米,3500,富力东山新天地,1室1厅,
实用温馨单位 配套完善,55平米,5000,金湾畔大厦,1室0厅,
民间金融大厦  电梯公寓房 拎包入住,48平米,4600,广州民间金融大厦,1室1厅,
实用温馨两房 全新装修 地铁沿线,62平米,5000,富力东山新天地,2室2厅,
保利麓苑 大单间 家电齐,50平米,3000,保利麓苑,1室0厅,
嘉诚国际公寓豪华单间,42平米,4500,嘉诚国际公寓,1室0厅,
《满堂红链家》广东国际大厦 实用一房,53平米,3500,广东国际大厦,1室0厅,
兰亭璟濠 间隔实用单间家电齐全小区管理,36平米,3200,兰亭璟濠,1室0厅,
一房一厅 间隔方正 采光好,40平米,2600,执信南路,1室1厅,
新楼盘，干净整洁，全新家电家私,104平米,9000,富力东山新天地,3室1厅,
实用温馨两房 全新装修 地铁沿线,62平米,5000,富力东山新天地,2室2厅,
麓苑路舒适两房笋价出租,55平米,3000,麓苑路,2室1厅,
好世界公寓 一房一厅修改房评,58平米,5500,好世界公寓,1室1厅,
三元里 梓元岗 大空间低楼层仓库出租,70平米,5000,梓元岗路,2室1厅,
东山口 三育路 双地铁,50平米,7500,三育路,2室1厅,
安静怡人 配套齐全 采光好 方便出行,30平米,2499,培正新横路,1室1厅,
惠福西路 羊城商厦 住宅 电梯楼,39平米,3500,羊城商厦,1室0厅,
锦绣大厦 黄金路段 商住两用 交通便利,67平米,6030,锦绣联合商务大厦,1室1厅,
正佳东方国际 实用一房 地铁口,67平米,6000,正佳东方国际,1室0厅,
富力东山新天地 新房出租,75平米,5800,富力东山新天地,2室1厅,
正佳东方国际公寓 地铁上盖,67平米,7500,正佳东方国际,2室1厅,
实用温馨单位 配套完善,36平米,4000,富力东山新天地,1室1厅,
位于麓景路上塘街十二巷的一套房改房,20平米,2000,麓景路上塘街,1室0厅,
湛塘路 家私家电齐 旺中带静,35平米,2200,湛塘路,1室1厅,
富力东山新天地 环境安静 新装修,49平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,63平米,5000,富力东山新天地,2室1厅,
颐和雅轩 电梯一房 精装修 家电齐全,37平米,4500,颐和雅轩,1室1厅,
机关宿舍 实用一房 拎包入住,27平米,2500,机关宿舍豆腐寮,1室1厅,
庙前西街 环境良好 一房一厅出租,26平米,1800,署前路庙前西街,1室1厅,
保利中环 一厅 家私电器齐全 拎包入住,80平米,6500,保利中环广场,1室1厅,
豆腐寮 机关宿舍 实用一房 拎包入住,32平米,2000,机关宿舍豆腐寮,1室1厅,
西华路 第一津低价出租 高楼层,29平米,1700,西华路第一津街,1室1厅,
地铁上盖，价格合理。,29平米,1400,梅花路,1室0厅,
邮电新村单间出租,25平米,2500,邮电新村青龙坊,1室0厅,
水荫直街舒适三房笋价出租,85平米,4200,水荫路水荫直街,3室2厅,
富力东山新天地 花园社区 新装修,62平米,5000,富力东山新天地,2室1厅,
江岭西 低层一房 家私家电齐全,25平米,2800,龟岗大马路,1室0厅,
富力东山新天地 新房两房一厅,52平米,4500,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,81平米,5000,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,63平米,6000,富力东山新天地,2室2厅,
富力东山新天地 新装修两房出租,55平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室1厅,
淘金坑小区 安静一房,20平米,1700,淘金路淘金坑,1室0厅,
粤港大厦 高层电梯楼 黄金地段,150平米,16000,粤港大厦,4室2厅,
御东和府 精致户型 格局方正 采光通透,104平米,7500,御东和府,3室1厅,
电梯，新，家私电器齐全,29平米,2300,富华商贸大厦,1室0厅,
保利中环 商住两用 单间公寓,50平米,5500,保利中环广场,1室1厅,
竹丝岗二马路 大三房 新净舒适,156平米,6000,竹丝岗二马路,3室3厅,
区庄地铁站 东方广场  精装修2房,75平米,5500,东方广场,2室1厅,
共和西小区  配套完善  格局方正,79平米,5000,共和西小区,2室1厅,
华逸锦轩 精致三房 家私家电齐全,92平米,6499,华逸锦轩,3室2厅,
璟泰大厦 地铁上盖 高层1房 看房方便修,76平米,4800,璟泰大厦,1室1厅,
金迪大厦 地铁上盖 电梯两房,80平米,4000,金迪大厦,2室1厅,
天胜村 两房一厅 安静小区,60平米,3499,天胜村,2室1厅,
富力东山新天地 新房出租 可配家电,71平米,5300,富力东山新天地,2室1厅,
嘉诚国际公寓 家私家电齐全 办公装修,110平米,6500,嘉诚国际公寓,2室1厅,
淘金家园三房 家私电器齐全,111平米,8000,淘金家园名筑,3室2厅,
豪贤苑 中层两房 住家装修,65平米,4300,豪贤苑,2室1厅,
金麓山庄 方正两房 家电全齐,30平米,2200,金麓山庄,1室1厅,
金迪大厦  简单装修 两房一厅出售,76平米,4500,金迪大厦,2室1厅,
麓苑路电梯房两房一厅出租,87平米,4200,麓苑路42号大院,2室1厅,
文德南路 中层实用三房 地铁沿线,70平米,3300,文德南路厂后街,3室1厅,
北较场横路一号大院 三房一厅 放租,86平米,5000,北较场横路1号大院,3室1厅,
淘金华侨新村和平路两房出租,65平米,3500,华侨新村和平路,2室1厅,
地铁上盖 格局方正 可做办公,85平米,5300,金宝怡庭,2室2厅,
北京路 闹市中心 部分家私家电。位于高第,85平米,4500,北京大厦,2室1厅,
中山一路 梅花村 三房两厅 低楼层,85平米,5000,梅花村,3室1厅,
实用温馨单位 配套完善,45平米,3500,共和苑共和路,1室1厅,
广东国际大厦 B附楼  商住两用,157平米,6500,广东国际大厦,3室2厅,
家电齐全 地铁上盖 标准三房,110平米,6500,华友大厦,3室2厅,
家电齐全 地铁上盖 标准四房,118平米,9000,富力东山新天地,4室2厅,
家电齐全 地铁上盖 全新一手,49平米,4600,富力东山新天地,2室1厅,
